id	filename	md5	size	state
00c16832-70b7-4961-8529-672d4a54011b	f7df7bee-7bf6-4cc9-9434-39d586c8ce25.rna_seq.transcriptome.gdc_realn.bam	24c74e7a17e1d660e9c6b35f2726517c	14212400939	released
4b7fa383-d924-4c92-b55d-0499f3a9f55c	56409e6d-e9d6-4ef6-b6a5-33642a84ef6c.rna_seq.transcriptome.gdc_realn.bam	7c4e47d905b70d38a761296afc10ef19	14055885641	released
ef112195-276b-4fc6-b0d8-d0fd9c959836	f60bca6a-06e4-4fb8-8cbf-b0f783785ede.rna_seq.transcriptome.gdc_realn.bam	f0174f4acf23f5e70ce1b1475b51de14	15855556062	released
5c759a13-5ffe-4a38-bdf2-9c3c5624f8d2	505219b8-91dd-4b64-be0c-15a391c27dff.rna_seq.transcriptome.gdc_realn.bam	a930a8354e5a163823b5b589aeb8bee9	13462762783	released
4a43db76-f4d5-4317-b588-b3de553dee10	96b939a9-9ad2-411a-ae16-d3368fb276de.rna_seq.transcriptome.gdc_realn.bam	d9c436c5b6e4bc91f56e0a1711a21d1c	13640058627	released
c2ebc3ec-c55c-4157-a01b-8f5e91ed2243	eed48b43-c80e-471e-872f-0d79c798db15.rna_seq.transcriptome.gdc_realn.bam	888f3c784eb06965c5e20f3b03765e02	12479131600	released
49167d52-f8ad-49ee-b4f6-7d69585f75b3	75e187b4-76dd-4ada-8316-59a798e5b14a.rna_seq.transcriptome.gdc_realn.bam	93e3e4ee68c5a32898ccbf0705682ae4	14388300464	released
b5afb579-3f1d-4ccc-ac47-1e78114507d6	9aee10d9-512c-48aa-bf44-ed26d4963155.rna_seq.transcriptome.gdc_realn.bam	4989021356ee4c6738b6e055b44ba907	10736151056	released
c3b0fec2-870b-4942-88b9-af247ac00002	c8bdbc5d-e927-4dae-ad02-5e8f7de25ef2.rna_seq.transcriptome.gdc_realn.bam	b21ffb670c04423db41e425f513611cf	13013259603	released
21ca8d06-9fe3-4231-95b8-1cfe5c6efbca	34e7cfaa-e5f9-4fc3-934e-b6d96612dd28.rna_seq.transcriptome.gdc_realn.bam	ed243d54db3a91f59efb0fe659cd9d85	20787783339	released
e9f27218-0b4d-4662-8d14-3a960a616a60	537a4f13-9b34-473c-b013-ee4fb268231e.rna_seq.transcriptome.gdc_realn.bam	dbddd8781d3b190bb052a75c06e3e1b3	18406527785	released
74c3946f-2fd1-4040-aae2-ddb06b382abf	2ff579ca-5496-47d3-a765-47ca67275b60.rna_seq.transcriptome.gdc_realn.bam	c6eda8ae8442f73efee7e7574cd8fe72	15582083578	released
ef87f283-02f2-46da-ad5c-4d2ee9af9855	f201b51f-7f4b-42a5-951a-a5f1b634baf3.rna_seq.transcriptome.gdc_realn.bam	828d24aeba7e9c812d2400dfc377c9ce	12679228273	released
3d613924-1fa6-46bf-9331-9256f5e561a8	f714b15e-e434-4d0c-8386-e972f92b4b5c.rna_seq.transcriptome.gdc_realn.bam	4681b5f9f25544f7934d064420b2bbcc	13435368498	released
b37433a3-c3cc-459a-9015-01b2730eea92	ad8fa956-93fd-4378-9df9-8b7530ce24b4.rna_seq.transcriptome.gdc_realn.bam	e03ecd12344b577394ad7b92d2152add	18100935597	released
7c4fa53b-98f7-4831-89a2-04fc698425be	36365c53-ee11-429a-854b-8cea18618d3d.rna_seq.transcriptome.gdc_realn.bam	55d04c866f661c4c4f0024887942fde1	14924790705	released
88c4fbde-1f2a-4973-8d90-f7e300446e2d	c88e1320-92a3-4cac-a67b-817473dc7db9.rna_seq.transcriptome.gdc_realn.bam	c2afdba57d964ccd3c04215a5cc26504	12314668846	released
9b0e5427-0ad1-49e2-89f7-04b27e709962	1bdda3c1-7c39-404a-afae-ff77025a2361.rna_seq.transcriptome.gdc_realn.bam	ade48bbe18c4971dde59d1198af89002	19346988770	released
26bcd85a-4177-49f9-a57f-74f9b3f68e1b	e711d2a9-df13-4e09-8e62-33a75e1f21b2.rna_seq.transcriptome.gdc_realn.bam	b4f92e9d8c2d676564ae3c5265ce1194	13569188931	released
65657f45-0575-44f3-a3fe-ae0899bb4b92	09a4aa76-9d33-4dc8-9145-b050ddd6a8d0.rna_seq.transcriptome.gdc_realn.bam	c983270815c6e911f75c3a7ed36e0eb5	10398124082	released
65bbbf43-426f-4f9d-87f3-87da8b2815f8	c93df1a3-a601-4b49-ae1b-962dd17f37f5.rna_seq.transcriptome.gdc_realn.bam	a5205951d915c4493625532aaa96b9be	17970431660	released
5ee34699-c42a-445f-8ae9-d08d2805d578	b7a4deb1-2e62-4a53-9bfa-ec696c376caa.rna_seq.transcriptome.gdc_realn.bam	7455eea4420c7a6e15750b947bbf96cc	10471510907	released
bf8b45eb-6ff7-469c-b1d0-537bd01dc9fe	4d1c10d8-35cd-4c1d-9898-a88a9d4adf80.rna_seq.transcriptome.gdc_realn.bam	dedc46f941c256684941403092ed9799	8708558563	released
e391bebc-eda4-4130-9d41-5330f0b965a9	57d7e356-09fe-40f7-84db-3ce87679efde.rna_seq.transcriptome.gdc_realn.bam	a97a0bef1d93da17355931d64eeb034d	9612465104	released
57641780-a1b4-465d-9ef9-d34f80341408	d574c54d-74ba-457f-bde9-6d4ef590d9a1.rna_seq.transcriptome.gdc_realn.bam	5a81bc737ed0eb22bd2e2791ba9785cf	19713012683	released
2e6e7f63-fb2c-48d0-8c5c-41d43a3d57f8	6b4bb68d-4961-4bec-be48-533fd31c637c.rna_seq.transcriptome.gdc_realn.bam	12b3b4010f4d8020f6fc4c01793fedac	13710242102	released
46574eae-44ac-43b2-b252-52f80100d50c	15906514-3140-44dc-9999-e4f508676186.rna_seq.transcriptome.gdc_realn.bam	f90eaaeea7b6aa11f5938d13400dc98c	17202015715	released
201a0f52-2847-45af-870f-fb2289793105	d56ec333-f5c8-4e54-9df7-6053b1bb88ac.rna_seq.transcriptome.gdc_realn.bam	e64f8138ea543e098100c1edadd3094a	13490359821	released
09676ee0-1507-406f-8e81-471bf2599aa8	6ca03307-395c-4b32-a1c2-1d3171791639.rna_seq.transcriptome.gdc_realn.bam	2f00ff5492532d175fc39ff05324be6c	11860504520	released
2494ce13-db99-44f0-80a0-8faab4f2b761	89627c69-7f7a-4305-916c-1e35fc6dac5a.rna_seq.transcriptome.gdc_realn.bam	0f84057bedd3d2fd2756747c2dae3ee0	14258082658	released
de9252ba-ad0a-44df-a12e-03c1db1a9078	d861ec86-0ee8-4f68-ae62-13d0c6e48357.rna_seq.transcriptome.gdc_realn.bam	d73d456567a3f053b1393778b6c42e17	13047596006	released
5d54914e-21bf-475c-bdf2-0eb7b59d2496	69c74af0-29af-4424-b284-1f1cd3183d59.rna_seq.transcriptome.gdc_realn.bam	20d31f4650e57180da91ebe396361a67	17485890886	released
dfa1bf42-febc-46ca-b091-b5b91b528ea7	f648abc5-cf97-49f3-9197-3976ea7d37cf.rna_seq.transcriptome.gdc_realn.bam	1e2e73a8be29a26a6e2abbcf6fba0158	22166385944	released
cde682b3-8199-453f-882e-37e1bbd211cb	122ad5c7-bfc9-454d-9e07-13886d83bc3e.rna_seq.transcriptome.gdc_realn.bam	793248c4b98b85649be074b774a6eade	17801761871	released
50a8d719-abed-4cd3-9103-dbff5b8df64e	3ebd2911-77fb-496f-8fb0-eb3929a65322.rna_seq.transcriptome.gdc_realn.bam	09ffa7a05a5b704db67ac2a6259f6278	12743249689	released
f99f14fb-c14c-441c-845c-24f0ce88885f	7bd204d2-7d76-4217-9481-deca10ee42d9.rna_seq.transcriptome.gdc_realn.bam	6a00f85ba31d0c723e77589c810f1aa6	16671243374	released
d2c850e4-cc75-41f1-93c0-d369a92b2273	f6a110b8-132f-44b2-84e6-e50793585a0e.rna_seq.transcriptome.gdc_realn.bam	a4d391935ed2784d841dfa079a87d363	12698815184	released
d7f0f3b2-d950-41b4-9f5f-1a6826c98a07	8aaf33e5-936c-49ee-bbdb-2a248a9cdcb1.rna_seq.transcriptome.gdc_realn.bam	4b0bdcd49031b64348103371affee4a4	18595288442	released
74d28fb1-ceab-4065-8b05-76e853a0529b	23d0b823-585e-43ec-9e3a-daa6640c2452.rna_seq.transcriptome.gdc_realn.bam	f1ce1aab5ff71658336f587fd5127179	13103545697	released
d554cea7-d65c-4dbd-b14b-55f5bab8572c	6a289e25-f763-4b6d-a500-d3088fe551bc.rna_seq.transcriptome.gdc_realn.bam	eb4a3f5cf97c8e12bda7489b3b19f531	12124875049	released
758ad032-690e-4ba1-ab56-14bfd23610bf	60f7683a-59c1-49a0-99a3-c242c06c270f.rna_seq.transcriptome.gdc_realn.bam	f04694c65a2960f7a07e43e4d243330d	19834315819	released
283d8856-d261-41f3-89e8-74e96077abc2	ac49e04d-46d6-420f-ba10-ae09a7480eba.rna_seq.transcriptome.gdc_realn.bam	271e32782614e469211dfa9457bf68d4	19392891460	released
aefe3309-79a3-4e0e-acfc-6c2277363090	94657d7b-e425-42e8-8cb8-2a14fe21ab84.rna_seq.transcriptome.gdc_realn.bam	d09dd6dd4960ee606914092288a867a1	12723157937	released
37735695-3969-454c-8e92-89c669c546e0	eb2ec8a8-723a-4387-a03b-ebe453d9e737.rna_seq.transcriptome.gdc_realn.bam	8015850721cdc8410f72b46dc082fe3c	14857310421	released
c10de9f1-f3b7-40f8-bcd6-4a052045d0c6	00791ae7-d024-48c7-b36c-b46466da3128.rna_seq.transcriptome.gdc_realn.bam	b5029c677615d57c7d494360a00e89d1	7149566984	released
0d4a0351-4f52-41a9-8fdf-e8c5bea90e43	4a3afaf2-48a3-419e-9166-7e83747570d8.rna_seq.transcriptome.gdc_realn.bam	8129697be48b39c8346306e2adebab17	11326593066	released
a3972ca5-0077-4d63-a3cc-50d170f820a8	97221e05-1e9f-453e-9a55-d0970f3ec6af.rna_seq.transcriptome.gdc_realn.bam	189203c2bbbc674b4478b29ab17a74dc	16086246322	released
5ee2b10a-b74f-4244-be7f-085c51d44706	59118322-ee4e-4c7b-8e25-3e9108bf8e88.rna_seq.transcriptome.gdc_realn.bam	159bf2b479fad16170b437494abc684e	11844188409	released
9e960590-5ee1-4416-82e8-41c7119dc478	8a1d2b6f-e67a-444d-9591-f12d5c64b87a.rna_seq.transcriptome.gdc_realn.bam	759855e45cd24e4c5c6d410c357d2966	10338042558	released
61b8183c-d92b-432c-bc95-046c62b35f92	fee008d9-120d-4cce-be38-daa3920ac339.rna_seq.transcriptome.gdc_realn.bam	7c0d66fb491bf718893a17248ff5f9df	11272093855	released
f0b20eff-4f59-4f81-90e2-ef28080959a4	dfdc47d1-fd94-4701-a14b-11f5550d9998.rna_seq.transcriptome.gdc_realn.bam	5f177e42d3ed239fab9dbcbd7f14f4fb	15351608696	released
c8eee11f-e53b-45fc-9853-d146748253a1	05520092-20e3-4ea4-991d-20e10763b314.rna_seq.transcriptome.gdc_realn.bam	f573a87bfb51d33be83e9fdf85dc1aab	10412944672	released
edd87f85-07b5-4c6b-a925-856dcba19e6c	0f8afde2-dd70-4b72-9f03-350f559b58ee.rna_seq.transcriptome.gdc_realn.bam	cbe3f3e5b69655d25e20c4eec994f9c8	13398959466	released
c9f1b1b2-6a94-4604-ba9d-9906397405b0	1c6d2529-e6a7-4e7e-a2aa-5e6867326eae.rna_seq.transcriptome.gdc_realn.bam	d8584e1eac650b36cedc93db5b05090c	19168802530	released
