id	filename	md5	size	state
f50b9043-d914-41bb-920f-c3a9551fcdf2	489c7b06-f0a3-4930-9d3a-f8f91581d434.rna_seq.transcriptome.gdc_realn.bam	5bf3f753bfb0b1a2ba4548785f106402	15819847303	released
64200078-f1f1-466b-831d-1dc74bb2bc24	fcbaedec-5348-425e-9adc-81e916d754df.rna_seq.transcriptome.gdc_realn.bam	f449208bc7039ebf8229028f74a92b47	11148689034	released
2f6d6b51-b510-45fd-a341-58aef88fa0a1	e2812474-845f-4cad-9f71-b379916cee89.rna_seq.transcriptome.gdc_realn.bam	10a5ebf6a8a950d0deaa8cc0ef476453	12699387692	released
86040122-5924-482f-bb87-ee30b385feef	cc36d9b0-106a-49a1-9fe5-a498b1bd1b92.rna_seq.transcriptome.gdc_realn.bam	9da1008f7d6e60e09425fe72076c9c12	11528053380	released
7fee7b16-6d7b-491b-98e3-b11d6a8a6a42	d91b6bd4-3694-4e1f-80be-c0c887a86b13.rna_seq.transcriptome.gdc_realn.bam	917be0509e5e54150deb916db3c88598	15099255753	released
2838bd91-2467-4690-a624-142c4f9a7f04	116de408-2eb8-4cfa-aebe-266ea3b960d8.rna_seq.transcriptome.gdc_realn.bam	44d46ebe2ef802d8741d5130fe11d3c3	16427133130	released
39f6436d-1ef5-42f3-9cf8-fb5621a02480	efee25a9-e506-4c9e-92ba-ff263fb0a7e6.rna_seq.transcriptome.gdc_realn.bam	277b9897e19b0dc14b5ddb84e2b63b16	14503897530	released
9433efb7-2e48-48a1-8bb1-d25a8adfaa72	d78d9048-d209-43a2-9f73-420a2ececa5f.rna_seq.transcriptome.gdc_realn.bam	2c6c8aa126ea4e8b7691ffb56d808061	10977007855	released
eddabe33-fc4d-4b0b-9bb7-220ddcb0ea79	9adc5831-58c3-4f60-a696-3181ffe86c06.rna_seq.transcriptome.gdc_realn.bam	168f9c9f2e5694e73c37c0b4eca324a0	12717711206	released
c7782f42-860b-440d-9611-c1dc99c15c73	a4eb6432-6b60-4320-ad12-307b9136bf87.rna_seq.transcriptome.gdc_realn.bam	08b7faee0f6ffe5b0b2377b16ba472da	14392176034	released
a83e99ff-356a-44e4-aefa-ddc654c8981f	44eb0b78-9761-4131-b831-85e765a24e6b.rna_seq.transcriptome.gdc_realn.bam	6289720ffb958b15ddacf5c6b5491a47	13947204893	released
99e470e0-6194-40ad-a07d-1a55e700b68f	c6ca7cbb-2be2-4abb-9b66-04069fe6690f.rna_seq.transcriptome.gdc_realn.bam	a389e87ca43722490e03c75caed4c00a	15309263910	released
0d98eb73-e5e0-4b1b-9141-ff519f929d50	27b1c0c5-931d-410f-964f-8f0dcbec785d.rna_seq.transcriptome.gdc_realn.bam	4eb039bc357167718b327360de68b26b	12655542064	released
2c330bbb-bb32-4b9c-b390-08c1a3501166	bc261dd7-70bd-45dc-b979-d631363ea498.rna_seq.transcriptome.gdc_realn.bam	63fe9b99bfd3b04e42874d2a30e9f0d5	21875050604	released
af2fbfea-43b2-44e8-bfd7-99bff7c84824	8085d691-eaee-4327-83ca-bd6f5a98fa99.rna_seq.transcriptome.gdc_realn.bam	03b1cbb951473c829b66fb4a9a2e79ad	15810889488	released
9a825fa9-d77e-4615-8b62-5e6188951f37	2485fa0a-b3e8-4524-8566-d7dd5a423b49.rna_seq.transcriptome.gdc_realn.bam	4b577951c3d296e4f67709be24593264	13598388867	released
267c0660-ab0f-4400-850a-2e1bdd6dc35b	009f8ecb-dda6-461b-961c-a7c4ef3172a3.rna_seq.transcriptome.gdc_realn.bam	d34c0417e6a7b449e4e60b8e6a652aca	14376030835	released
72a8502a-cc52-4ffc-b263-0b0affc92cfb	e19a93d9-667c-4189-a339-026bc944fb99.rna_seq.transcriptome.gdc_realn.bam	4fdd8fc7dd8bb80d2e41b978987c2634	16569859101	released
487ffcb4-7bb3-48be-86b4-f2e620e49a7a	0cb31d88-d149-4033-819f-a4b030852efc.rna_seq.transcriptome.gdc_realn.bam	7a31203d3dd1e86248bd3d78e1ecc590	17199302601	released
d65d6d4e-aaf8-4ee9-b66b-8da7fe5ae47f	b46cefa9-8c2b-401b-845b-d58101807cbd.rna_seq.transcriptome.gdc_realn.bam	8ac1609a4e07ca5ccfe27de61ddaa7e8	16416499667	released
e48f33a6-cd39-48d6-b795-ce926a0d01cd	40aef268-f856-44be-b886-04ae0c72b54c.rna_seq.transcriptome.gdc_realn.bam	50b3af90a56c3d27be6a140825cfe5fe	12886930805	released
c2326a14-3539-47b5-bbbe-1ead21b99bde	3cf2abb0-ed8a-4fd3-97d5-6d7899832bc1.rna_seq.transcriptome.gdc_realn.bam	852045a02b6a4f8ab007b0007ce35645	15823779785	released
f3f1aabd-1cc7-4e26-a4a4-017f98d44bd1	42aca376-bcbe-486e-ad7e-79e6c2073d41.rna_seq.transcriptome.gdc_realn.bam	1a585056197409ebf33022a26d415f3d	15922923250	released
e87615fd-27ac-4c29-b0a9-5b3804e1e11d	a51683df-e7cb-4c81-b0ff-d7d8ae08e113.rna_seq.transcriptome.gdc_realn.bam	bc6a3bce3d5ff869ade026c560119165	16211514577	released
c8b1c72e-01e5-41b0-9b07-08caff619978	49e72bf1-a9b4-4554-8d9d-a4068e7a8fea.rna_seq.transcriptome.gdc_realn.bam	72105b2e4ef5d9160a729bce1f41c8ac	15984188964	released
af918a05-8ebe-4d44-b189-5e6d61db638e	bbfc820d-bc32-4816-8ccf-a0b24eb7097c.rna_seq.transcriptome.gdc_realn.bam	500f565e28a1ca93b90f7c55b48968e0	13667217694	released
a20c3da7-cece-4464-adba-4761505cce46	13e89811-619e-4bc8-91b7-c4d41dc26c48.rna_seq.transcriptome.gdc_realn.bam	b47bec8cedf4796fff83f33d681fad7c	11735065332	released
21e847d7-82bb-44c1-bebe-7d8c0195c368	7ebf770f-f8f9-423e-afa6-10f52201be85.rna_seq.transcriptome.gdc_realn.bam	7756ea5a44284cde07cb6bb1e0f3a161	14706269576	released
46bfc0ce-72d3-4412-a3f8-e2f56396a7ea	ecbf1dc8-8bf2-4d25-90e8-564f442c98d7.rna_seq.transcriptome.gdc_realn.bam	3dce497a90775f36e35c43e3ad7e7b21	13565029508	released
00f74f1e-27f0-4520-93fd-aaa9cffaf08d	5ae92201-6967-4b74-bb81-8319fac72b1e.rna_seq.transcriptome.gdc_realn.bam	50a6c33c7ed18041a3da650e60e3767b	18559310367	released
1dd1e64f-b078-41c4-9e99-55c4eb8708d3	38b72b2d-01ba-4ef3-82e2-f80b3265f6ad.rna_seq.transcriptome.gdc_realn.bam	eb9b7d7a8b647e9ec236f5e9c4c222a5	14400927314	released
b4a4d98a-43dd-4956-a8aa-49f3b70326cb	ab2a645d-322d-46e8-9872-1ecf9ee72891.rna_seq.transcriptome.gdc_realn.bam	6bd2fc622116eebec0ad1be577d313c5	15714587505	released
58aaa687-22ed-4d74-bd5c-427948b41b0e	658b63fd-0a0d-448b-9ff1-5013b0d61ef8.rna_seq.transcriptome.gdc_realn.bam	a80492a34f24c3a749a0f33c5862f521	6326018425	released
362845a8-d508-400b-bbc3-0dafbddc0913	d6367ba7-ab2f-463f-ab02-576c493e5fc1.rna_seq.transcriptome.gdc_realn.bam	34f1b9c4bb75fedeb5dc0ecbc03606ac	17239833374	released
6939b6ec-dad1-4f6a-be43-862d40711fe3	4d2236a8-cde8-4fe1-80ca-24c051407da0.rna_seq.transcriptome.gdc_realn.bam	690ba290f947511b659243e5b773a647	12843629690	released
eb5ba78b-aae2-4237-8abc-5d559469e0a1	a7bec419-7c8d-495d-9cb3-f810ff08c8b4.rna_seq.transcriptome.gdc_realn.bam	00d21658b20bb8c77f939bf98f392ace	11773709728	released
b4f6b818-19e7-4fd0-8a9b-fadfffdcee77	4160b4a5-e62e-40fa-aa8f-7e87c6e3c783.rna_seq.transcriptome.gdc_realn.bam	33f445f2b58999ee4bd24455a116eee8	12080393351	released
660329c3-3700-4569-920d-d495ad870127	2d591d26-142e-438e-b731-02d757a9bbc2.rna_seq.transcriptome.gdc_realn.bam	c3e30bf0609bb49910c5a55762dd5be5	11844847124	released
79a5c74f-8de0-431e-93e2-8138b09238b3	aad84d92-e1da-4de9-a35c-1c99585341b6.rna_seq.transcriptome.gdc_realn.bam	b2320a322997aeb67e4625017204092e	23750018252	released
1ea8d2dd-02b6-4b94-be02-818893ff87d6	46ee6c04-443e-495b-b9d7-ea8f3c50b594.rna_seq.transcriptome.gdc_realn.bam	ce18b6f471e2a60374ce92aaf4bd70bd	13942460758	released
43cf1af5-359a-4329-b778-c205db55d3dd	4bc078e8-e39d-4e54-8209-5ce8ec7b7840.rna_seq.transcriptome.gdc_realn.bam	6899dd507c983d3700152438d84186cc	16193321721	released
6c702a3d-2edb-47ea-8385-dba4e1b042a2	45efdc43-0925-4980-aa5f-94d30bf73208.rna_seq.transcriptome.gdc_realn.bam	5f88c4101098e73fd5fde59f7ae84f94	13843469653	released
8976b7ff-c400-463c-aca7-02584164a3e4	71ecb38f-c270-4b64-a13f-dac55838844f.rna_seq.transcriptome.gdc_realn.bam	ad162fc9a747f72bf82ecc4ee0b9428d	11311416404	released
f06280ca-ba00-41d1-bb6a-689099da2d40	33f7c52f-9c7a-4b5e-a864-d3c65eb1a8cb.rna_seq.transcriptome.gdc_realn.bam	9ba22d2e01cc051db41ed225e4f79cb1	12213870530	released
aa27c3bd-1587-481e-b383-b6a394c7f43c	151226ac-c70a-4932-a9a5-9a1c6d06ec1c.rna_seq.transcriptome.gdc_realn.bam	46293c8907e6bcdb69b725bbcfaff1d1	16544995813	released
1a100205-aeb5-495b-a1f7-fc2ff0178a3e	40f39dd0-1c43-4ecc-a4d9-da32d47f9fcc.rna_seq.transcriptome.gdc_realn.bam	294f9485bf78839c2eec779dba1eb25e	17368950706	released
26eadd70-b1dc-49aa-8a48-8b19c56c8f5b	fe997dfc-082b-44ca-8fa5-59ac4f5682c9.rna_seq.transcriptome.gdc_realn.bam	6028767ba86c8d0e7a8aef070f133198	15021270846	released
